AR,Lambda_c_4,c_r_extension_factor,D_f,twist_r,delta_twist_k,delta_twist_t,alpha,mach,Cl,Cm,Cd
8.4737,29.2084,1.0875,6.1323,6.9409,-6.3591,-6.4833,3.0817,0.75,0.5390962519074717,-0.1107486895361223,0.0246827597530193
9.4865,32.5964,1.3279,6.1979,7.6959,-6.3053,-2.6959,3.3013,0.8,0.6714252046770471,-0.2899756318169249,0.0439066775948666
9.0462,34.4576,1.2694,6.5383,3.9596,-3.0514,-2.6712,3.9389,0.775,0.668627579782531,-0.2627343941200569,0.034126571418174
8.0662,33.2928,1.0512,6.476,7.222,-3.4547,-2.6548,2.8919,0.8,0.7431585319193171,-0.2137524563954552,0.0653367625680756
8.7143,26.3913,1.1943,6.482626099999999,6.1197,-3.864,-4.9016,3.4638,0.85,0.6501492809624387,-0.190611826998977,0.0667977044030046
8.7771,31.5181,1.1963,6.405,4.5546,-3.4935,-3.2065,0.8399,0.8,0.3580690733956443,-0.1718423837181437,0.0167674561443143
7.8033,27.4884,1.3549,6.1051,6.4837,-4.9764,-3.5485,1.4473,0.775,0.4893216969791602,-0.169506802986328,0.0221757132464626
8.5711,30.6924,1.3211,6.1093,5.2555,-4.5787,-3.9664,1.8449,0.775,0.4313920257949523,-0.1661084220910383,0.0188819765937159
7.8595,31.906,1.1687,6.43941816,6.785,-6.0763,-3.4868,3.9387,0.85,0.6390599926828785,-0.2088833246922021,0.0521352399826701
9.361,35.793,1.3836,6.3992633,3.3551,-3.2217,-6.164,3.8058,0.75,0.4867686282283078,-0.1793361859485095,0.0210305758166057
8.9101,30.536,1.1874,6.2367,5.9202,-3.9819,-3.8373,1.7867,0.825,0.6254023434994112,-0.2440664736805935,0.0307684435506901
9.0793,32.9799,1.3936,6.1002,7.5975,-4.4725,-1.7889,0.4382,0.825,0.6154523562796624,-0.3102359911410626,0.0308205222096018
10.0128,26.8357,1.1785,6.1653,7.3817,-6.7426,-5.4,3.7805,0.775,0.6084622733440784,-0.1691472560817195,0.0383212567242411
9.5869,31.0533,1.1484,6.3958,6.5928,-5.6223,-5.1164,0.5438,0.8,0.3232430346000036,-0.1329467286049385,0.0158587736006221
8.5771,36.3643,1.1346,6.30928888,6.482,-4.2799,-7.292,3.1713,0.85,0.6567870579847452,-0.2166231270028766,0.0410381778854732
9.7212,31.5766,1.368,6.1375,5.3769,-5.2886,-2.0378,2.8239,0.775,0.544202150059401,-0.2197549380760155,0.0228496901994081
8.1745,35.749,1.3392,6.46977116,7.8031,-3.0042,-5.9318,0.1818,0.85,0.6020832825463639,-0.3059368938844974,0.0351329336002209
8.8621,35.236,1.235,6.4745,5.7609,-4.1597,-1.653,3.9911,0.8,0.7709916500504359,-0.2820302251687436,0.0556087569121597
8.6931,25.6597,1.269,6.5156,8.6479,-6.0497,-3.3537,0.1531,0.8,0.5319198197064817,-0.2051143577893717,0.0237661346500333
8.0109,33.0535,1.0066,6.2877,7.7072,-5.6916,-4.9535,1.4934,0.825,0.5507295058053192,-0.1461147845218448,0.0250911357693966
8.5244,34.5728,1.2667,6.1734,5.4402,-3.4234,-4.9776,2.1651,0.8,0.5552073235384897,-0.2256869149258227,0.024797647004153
7.9368,29.7187,1.0081,6.1391,3.8614,-6.3042,-6.0133,2.683,0.75,0.1887655002938792,-0.0147472439467448,0.0139723576645686
10.1427,33.2707,1.1747,6.1455,3.1064,-4.619,-3.8735,1.1552,0.775,0.1245419458599058,-0.0585140516044944,0.0121330381191748
8.542,32.2217,1.3769,6.4635,6.6591,-3.4402,-4.1867,2.7366,0.825,0.6815518244579237,-0.2740341719551104,0.0563377707234916
10.5519,25.5196,1.0698,6.38478784,5.27,-3.4338,-6.6488,3.9403,0.75,0.7202592776006644,-0.1342672756867262,0.0435274584368908
10.6469,30.7538,1.1435,6.2176,5.0524,-6.6006,-2.5604,0.3457,0.8,0.0978171461301745,-0.0635486023004116,0.0121417899068568
7.8175,35.8632,1.0048,6.45120884,4.794,-4.9794,-5.4126,2.7368,0.75,0.3713253612324513,-0.076601949584588,0.0178095583188144
9.3602,33.1578,1.2221,6.0972,3.5942,-5.107,-1.675,3.1082,0.775,0.3999193874195504,-0.1598500054435724,0.0172246466096391
7.6259,35.9866,1.166,6.37950718,4.9009,-5.2575,-3.2846,0.5737,0.75,0.1798971627823075,-0.1003789239955094,0.0128586104114963
8.9795,27.0065,1.1717,6.12525064,3.8062,-5.8557,-2.5646,1.7763,0.85,0.2261031672877079,-0.0906619782442474,0.0143632949541542
10.0178,29.8922,1.2677,6.2437,6.7663,-6.5909,-4.4588,0.0177,0.775,0.2096119366759998,-0.1003881449513587,0.0134015855851113
8.5632,26.4537,1.314,6.19523526,5.7267,-5.7305,-5.0173,1.1244,0.85,0.3360471735516699,-0.130787975769645,0.0181775498471387
7.9204,32.4916,1.3229,6.1163581,4.4115,-6.6335,-2.9841,2.9941,0.75,0.3042681724521889,-0.1026569239423348,0.0151631342107686
7.6536,35.6382,1.0674,6.370614639999999,8.995,-6.8998,-4.9906,0.9181,0.75,0.4340393428539557,-0.1528696538913622,0.020128765821235
10.4303,30.8312,1.3229,6.11914448,4.5015,-3.5422,-5.2832,3.9408,0.85,0.6187616771412184,-0.2353099269451543,0.0496578373777771
8.7729,28.1962,1.3323,6.2318,8.7488,-6.7255,-2.4378,3.8709,0.8,0.7205515038759576,-0.2400319355878817,0.0691825982380536
10.2587,31.1606,1.0302,6.3565,5.1188,-4.894,-7.153,0.1733,0.775,0.1304035182023352,-0.0309283332903215,0.0137520957637036
8.799,26.2053,1.0888,6.44916922,5.8868,-5.6571,-5.1517,3.9402,0.85,0.5723359808683528,-0.1309610697925492,0.0489890654872026
8.5757,30.0386,1.3004,6.2702,7.7244,-6.0376,-3.5107,0.9104,0.775,0.4665588248846598,-0.1892058225388604,0.0205219370880202
9.0657,28.7704,1.1042,6.2009,6.6977,-4.0123,-2.8578,0.6341,0.75,0.5182682728933449,-0.1962061367142001,0.0222708904757762
10.6678,28.9389,1.017,6.1672,5.1954,-6.8119,-4.8734,0.7528,0.825,0.092336821596696,-0.0149729351313837,0.0131936643938143
10.0327,30.4231,1.2541,6.1566,4.7386,-3.9098,-3.9972,1.639,0.8,0.4428181257382677,-0.1840772754482398,0.0184698368319807
9.014,30.8425,1.0813,6.1666,3.819,-4.453,-3.1712,1.6529,0.775,0.2886211444935809,-0.1069585316173514,0.0147705751246785
9.339,35.0088,1.3241,6.1864,6.8898,-6.9489,-6.1204,2.8712,0.825,0.4995267350460114,-0.1749993137036276,0.0221162168204142
8.2325,34.477,1.3995,6.1704,5.3249,-5.0808,-4.3528,3.6613,0.775,0.5575418343729448,-0.1999243673055685,0.0255807844894051
8.7908,31.6016,1.3606,6.26970552,8.2792,-6.5703,-2.8749,3.1314,0.85,0.6428971192692944,-0.254684345977945,0.058002557207172
8.0766,35.1052,1.1961,6.2483,3.1471,-4.1347,-6.1924,0.0647,0.775,0.0002470781534911,-0.0162998521375289,0.0121462096374232
8.8921,25.715,1.3655,6.5023,5.0775,-4.6811,-2.7557,2.2807,0.825,0.5700416558286996,-0.201320732620684,0.0299929010660758
9.0808,33.9511,1.2491,6.54969226,8.5904,-5.0069,-5.264,1.4098,0.75,0.6201962122118464,-0.2533284356122334,0.029201050966304
9.767,32.9019,1.0684,6.3912,6.2616,-6.0156,-2.8538,0.684,0.825,0.3149809382844766,-0.1420677248677253,0.0154138827095398
8.4518,26.1927,1.326,6.402704999999999,7.4297,-6.3283,-1.7343,3.4301,0.75,0.7467676818823306,-0.2100494871790548,0.0419327302740068
9.5537,28.8578,1.2632,6.3548,7.5548,-6.1743,-4.0413,0.0062,0.825,0.3654493236655619,-0.1698788791674618,0.0168419792786332
9.0416,33.9439,1.1978,6.2642,4.6288,-6.0003,-2.2769,1.1304,0.775,0.1905086929806657,-0.0990704513566277,0.0127571541461336
10.7878,28.4626,1.3885,6.321153219999999,7.6485,-6.7545,-5.1825,1.4715,0.85,0.4474625114790148,-0.1927441329635524,0.0284160038622747
8.2369,32.6612,1.3394,6.4236,6.6071,-6.3359,-5.8559,1.9602,0.8,0.3931581757363728,-0.1426764415167337,0.0184515368739871
10.2112,32.667,1.3601,6.3743,8.8021,-4.0636,-2.8086,2.2592,0.775,0.7361759653464957,-0.3091222611059614,0.0675988400393365
10.7204,35.5998,1.3158,6.2068,5.5982,-5.1435,-3.9437,2.3316,0.825,0.5010316488309877,-0.2327597170374395,0.0203331313564172
9.7787,31.3025,1.022,6.4678,8.8138,-6.3654,-6.7135,2.9289,0.775,0.6322711671137343,-0.1338442634600803,0.0391502084431411
8.9395,25.429,1.335,6.1784103,7.6475,-6.6049,-5.2251,3.8873,0.85,0.6042669153918624,-0.1784169526327985,0.0605265243472561
8.0648,31.4224,1.0197,6.1101,4.8553,-3.8984,-1.5296,0.7294,0.75,0.3501146328140641,-0.1393891049963837,0.0170133515146666
10.1638,26.4002,1.253,6.2003,7.7365,-3.2479,-3.1868,1.7459,0.775,0.7556497437771306,-0.2909468583487732,0.0601839835501601
7.681,25.7457,1.3189,6.44632696,4.9197,-5.1852,-4.0126,3.9821,0.85,0.5340382770370847,-0.1598571753853051,0.0445688747299058
8.8377,28.1952,1.2927,6.2215,3.7967,-6.3281,-5.4465,3.6058,0.775,0.3193654630524384,-0.0706380554784116,0.0161085062713301
9.532,33.4931,1.1039,6.37884424,3.7483,-5.5529,-3.3479,2.4135,0.75,0.2582055951836845,-0.0817840983640968,0.0141945838652838
9.7786,25.6514,1.3314,6.2241,6.0151,-4.1048,-6.8621,3.7981,0.775,0.6593868724271539,-0.1989977488872974,0.0457127150557776
7.7118,28.7461,1.0126,6.4634,4.7362,-4.9309,-6.1428,0.0253,0.775,0.0858133908919239,-0.0524964724270333,0.013050664938562
10.3749,29.3108,1.2034,6.43331708,5.3787,-4.7001,-2.3787,2.0773,0.85,0.5459180312610274,-0.2369444488751304,0.0326947943120824
7.6957,27.5003,1.1101,6.5046,3.1914,-4.4846,-5.1282,3.7285,0.75,0.4132816950770192,-0.0848051950743232,0.0195701044358185
9.7249,30.1845,1.0293,6.2881,6.9624,-3.538,-1.5704,1.1936,0.825,0.6777733287926807,-0.2358378892501296,0.0480325967481255
10.4014,25.7815,1.3033,6.2345,3.9588,-3.2831,-5.541,2.634,0.825,0.5363875602127716,-0.1849276975984118,0.0300205534551398
10.3975,25.542,1.1359,6.322611179999999,4.5846,-4.9518,-7.432,0.8364,0.85,0.165844881725066,-0.0381246393634144,0.0160229630295186
8.8016,31.0834,1.1163,6.16,7.9942,-4.535,-4.7584,0.7718,0.75,0.5632031554998793,-0.2012907029260906,0.0249439148907064
10.0048,26.2551,1.1437,6.3194,8.0558,-5.5052,-4.0408,3.1506,0.825,0.7029376579971411,-0.2043368735509436,0.0675646533334489
8.2912,27.3161,1.2571,6.212598699999999,3.481,-5.442,-5.7103,3.3628,0.75,0.3172608586795392,-0.0718233447943137,0.0161456893442094
7.7014,28.6621,1.3928,6.35779018,7.4602,-6.4258,-2.4113,2.1007,0.85,0.529313209281236,-0.2105481863650904,0.0386030040882137
10.9316,34.9311,1.0886,6.2574,6.5806,-5.9595,-4.0959,2.3805,0.8,0.5253278101785445,-0.1768660979384992,0.0215227329421748
9.8925,27.8464,1.094,6.4181,6.1222,-3.6997,-2.8027,2.7625,0.75,0.767134672028002,-0.217422234424126,0.040864238465416
7.9285,31.3395,1.0772,6.2846,3.216,-5.488,-6.0028,2.1721,0.8,0.1358007983553869,-0.0249024553443829,0.0131357489854208
9.0285,31.439,1.0571,6.1116,5.4798,-6.9049,-3.1145,3.3681,0.75,0.4419166528936015,-0.1011825742483095,0.0190382535456206
10.8789,30.5288,1.1085,6.367007839999999,5.8111,-5.4341,-4.8377,2.817,0.85,0.5366580106856499,-0.1833106332032694,0.0319896703226116
9.8723,33.4852,1.1026,6.4171,3.0666,-5.4769,-2.7997,0.8499,0.775,0.0290778451547136,-0.030454108862756,0.0119847470283971
10.7273,28.3758,1.1903,6.2881,4.7595,-5.9463,-6.3822,2.871,0.775,0.3650542074065476,-0.0766681202558519,0.017220113111021
10.8427,29.8042,1.0741,6.45281666,5.7079,-6.8743,-6.0825,2.2229,0.85,0.3553342420518579,-0.0655683123407659,0.0184078322130544
7.6199,29.1713,1.2813,6.3422,5.1241,-5.7263,-5.0736,0.1021,0.8,0.1003909996802143,-0.0655854001427702,0.0121985328323036
10.7025,37.087,1.2486,6.2809,8.716,-3.7298,-1.6685,2.3707,0.8,0.6981569361074926,-0.276474253152651,0.0761919659141137
10.9581,26.0154,1.2657,6.156,3.9571,-5.2708,-3.4715,3.1935,0.8,0.4796028567248898,-0.1435049026498422,0.0198489373032618
10.2183,29.1494,1.2417,6.3002,6.6336,-6.4574,-5.5074,1.6141,0.825,0.4193750094219999,-0.1419944881304375,0.018820191266089
9.8426,31.363,1.1099,6.39025392,4.7525,-5.7492,-2.3794,3.4701,0.75,0.4974699171314398,-0.1500337815101892,0.020677659136104
8.668,31.9489,1.1316,6.5053,6.4102,-6.1158,-4.5033,0.6426,0.8,0.2708843729650494,-0.1166997596696338,0.0148829593410213
10.1845,34.123,1.0545,6.5375,3.6855,-3.3859,-4.0553,0.0122,0.775,0.1408791665404428,-0.0944677790336428,0.0129508511211359
8.9841,29.9425,1.2707,6.2538,4.144,-4.1062,-5.8318,1.4316,0.775,0.2787351685241969,-0.1029540608453824,0.0147549363090196
8.7514,25.8817,1.3678,6.4671,7.8961,-3.0186,-4.8236,1.7406,0.825,0.6809077880652405,-0.2410104469285874,0.0689344324741398
8.6862,36.1915,1.0709,6.4703,5.9036,-4.5818,-7.4744,3.9618,0.75,0.6015357884783865,-0.1345959323004868,0.0287706392353413
9.8032,32.1748,1.3193,6.2183,7.979,-4.8253,-3.0958,0.6789,0.75,0.5616135842103237,-0.2600507284015991,0.0239877515075335
9.5682,35.1785,1.2929,6.3622,7.7206,-6.3271,-7.4536,0.5785,0.825,0.333479211713723,-0.1346987018069352,0.0166606885712809
10.7953,36.1441,1.1244,6.25612922,4.6932,-4.8511,-4.4286,0.6222,0.85,0.1956454358163695,-0.0970095904274844,0.0131189742671221
7.6519,36.1997,1.1682,6.55,5.4612,-6.5805,-1.8106,0.7106,0.825,0.1761895448235666,-0.1090799018237059,0.0129145146384983
10.3539,32.2886,1.3795,6.4407,5.083,-3.7559,-6.2044,0.7515,0.775,0.3175641341044593,-0.1433651254336905,0.0153486663438538
9.9038,36.3582,1.1334,6.4641,8.5898,-3.4555,-4.2327,0.1156,0.8,0.6588551674247742,-0.3265517038341184,0.0325139094152342
7.5,31.1624,1.1934,6.42992364,5.1439,-3.2077,-2.3186,3.9942,0.85,0.6969533057855958,-0.2191861403708468,0.072107934789956
10.6598,28.4221,1.2319,6.46961368,7.0648,-4.7247,-4.6164,1.1061,0.85,0.5337016251115752,-0.2350312754856526,0.0358985518631056
8.0684,26.8366,1.1183,6.2155,8.5837,-4.3881,-3.6292,2.4119,0.825,0.7184337126383192,-0.2046886774954913,0.0757777821611109
7.8351,33.7694,1.2484,6.276,4.7443,-5.9622,-5.1807,2.0124,0.825,0.2551116909194708,-0.0929967903930427,0.0144061175180246
9.4633,33.6113,1.3848,6.2712,3.9743,-6.5926,-6.9752,0.0046,0.775,-0.1326460914760666,0.0724043413232067,0.0177149610639567
10.0327,27.8148,1.2446,6.2843,8.7285,-6.7782,-2.1319,1.6412,0.825,0.6142692211338109,-0.262404034176476,0.0424812983124875
8.0558,36.1433,1.3736,6.3439,4.4265,-4.2109,-6.7055,1.0557,0.8,0.2187804482142918,-0.0956726394430586,0.0136089907087303
8.1107,25.0886,1.319,6.35582422,4.0317,-3.3908,-5.4175,2.7232,0.85,0.4695953904995238,-0.1550818924908243,0.0347793243259181
9.5651,26.1364,1.288,6.552371959999999,5.7976,-6.1297,-6.262,1.4973,0.85,0.3393840944084546,-0.1151080444206039,0.0193953059299437
7.6532,32.1464,1.2349,6.4869,7.6559,-3.0211,-3.6201,0.5905,0.825,0.6733516602890078,-0.2914973621415547,0.0443743412233051
10.5499,28.1509,1.2519,6.4255,5.0452,-4.5897,-2.111,2.0383,0.825,0.5753295641260837,-0.2425443400316633,0.0265892712768048
9.8419,28.4335,1.2391,6.3684658,6.4944,-4.1451,-1.7342,2.2676,0.75,0.7178277034589544,-0.2618674714313551,0.036513718918886
9.8878,29.1097,1.3787,6.1525,8.3102,-6.6382,-1.98,2.633,0.75,0.7204359472659171,-0.2567124957328309,0.0365077710900301
8.982,34.8546,1.3641,6.520393359999999,8.7616,-6.0895,-3.2536,3.3232,0.75,0.765021187335036,-0.2909782513516692,0.0480879550265507
10.0934,27.836,1.2235,6.379,6.8654,-3.3988,-3.1387,3.1883,0.8,0.7402207643136764,-0.2437895789714894,0.0729980193948495
7.9719,31.694,1.3025,6.4138,6.2894,-3.556,-6.4196,0.6889,0.8,0.4412783041979212,-0.1822177368967861,0.0203959653036146
10.3462,27.4554,1.0788,6.5027,5.9196,-3.7805,-5.8382,0.6031,0.775,0.4206347119674732,-0.1412641285319817,0.0185504715769476
9.9506,29.343,1.2099,6.2928,5.8399,-3.0602,-2.2861,3.0672,0.775,0.7684440064700994,-0.2698287342300894,0.0567315183015451
10.8395,28.9219,1.1634,6.4876,8.6779,-3.0507,-5.2121,0.444,0.75,0.7697321425391341,-0.2933577106358672,0.0411157315416844
9.9875,34.6117,1.2033,6.3908,8.9867,-4.1019,-2.1004,3.0689,0.8,0.7308965272681973,-0.242207435717732,0.0902700347359991
9.753,34.1598,1.0822,6.1835,6.0592,-4.6604,-3.7861,2.2279,0.75,0.5270284663134011,-0.1824479242967703,0.0219138192162899
8.7984,34.9053,1.2959,6.1686,3.6188,-5.6102,-6.7081,2.6178,0.775,0.203175572639238,-0.0461376996384682,0.0136646999018236
8.7703,34.4574,1.3221,6.38489198,8.9136,-3.7446,-6.8562,2.8256,0.85,0.7188165900757212,-0.2646268158997598,0.0829910407008046
10.9608,28.8642,1.3972,6.23086384,6.3416,-3.3651,-3.7787,0.6094,0.85,0.5420972389089292,-0.2669663595960689,0.0359633481391984
8.9693,28.6654,1.1758,6.3855,3.301,-5.5117,-6.8351,0.6177,0.825,-0.0795256263970917,0.0322058306137151,0.017743807075298
7.9199,36.917,1.1533,6.1771,5.4268,-5.0107,-4.1769,3.2144,0.775,0.5062797936206427,-0.1785306540731758,0.0226714105643446
10.4027,35.3433,1.0931,6.4839,5.5322,-3.5609,-5.8785,3.6239,0.75,0.6664219048966608,-0.1957547324276212,0.0318251144193522
8.0832,35.2558,1.3729,6.2664,8.3573,-6.3038,-7.4189,0.9761,0.825,0.4315317852841333,-0.1750472025607131,0.0202390058996914
10.1734,29.2364,1.1845,6.4455,8.4823,-5.2385,-2.1355,1.5964,0.8,0.7012568767788115,-0.3030997280554581,0.0489798490350503
9.8868,26.3264,1.3765,6.4004,6.1058,-3.4407,-7.0126,0.3976,0.775,0.4203337863477473,-0.1573110854834385,0.0188040388579083
9.0469,36.078,1.2882,6.1086,3.7772,-3.2262,-3.0903,3.3804,0.8,0.5666499322674574,-0.2451110787592547,0.0251340187603317
10.1832,27.5408,1.2134,6.4464,6.5772,-3.4039,-3.3572,0.9527,0.775,0.6407230559188667,-0.2521861665431965,0.0287077569813882
10.6097,28.5331,1.3096,6.3092,6.8308,-5.9497,-2.6841,3.0355,0.8,0.6818609800903019,-0.2665274106967301,0.0405096868487636
8.8702,29.9198,1.0235,6.2768,8.0757,-4.1139,-5.9733,3.6351,0.825,0.7471476374895073,-0.1362142603574343,0.0811821087672341
9.4713,33.7785,1.2058,6.143,6.7944,-6.7418,-4.8923,3.4736,0.75,0.5510571554221413,-0.1725592241254734,0.0239183695838284
9.8371,30.1033,1.2616,6.17583982,4.6735,-5.0937,-4.5191,3.716,0.85,0.5403391167420848,-0.1986957221744864,0.0348347467757222
7.9713,25.1132,1.309,6.1243,6.8987,-3.6441,-3.1136,1.6178,0.775,0.7145135453381758,-0.2184365567777802,0.0400434565694911
9.6769,25.0828,1.2952,6.1881,5.7881,-4.668,-2.3407,3.5544,0.775,0.6813611026914461,-0.2282651832153024,0.0465986661652334
9.5391,27.7703,1.1125,6.4823,6.7141,-4.1072,-5.2745,2.5339,0.75,0.7042242577362037,-0.1864830256842428,0.0345993392080019
7.6683,36.1482,1.0333,6.318,4.9769,-6.2262,-4.3604,3.6143,0.75,0.402243199737708,-0.0841094877387292,0.0187059594069572
8.2211,37.2592,1.0301,6.2264,4.5389,-4.2478,-4.9052,0.0399,0.825,0.1335547064757255,-0.0761727974151609,0.0125299910823254
8.6586,25.6518,1.2251,6.43444484,4.9619,-3.6275,-2.3495,0.3735,0.75,0.3600721095579425,-0.1562809245127445,0.017000189536072
9.7657,26.9725,1.0311,6.1548,8.8734,-5.3657,-4.3013,0.8891,0.8,0.6211533226907335,-0.188651063850495,0.0372058444081362
8.7613,34.8595,1.3038,6.53316448,7.3423,-6.7118,-2.7541,1.535,0.75,0.417691630857313,-0.190908813003651,0.018540168317816
10.8595,32.6666,1.1415,6.44626092,3.6247,-3.4343,-6.0353,3.344,0.85,0.5521571366689005,-0.1836588358030601,0.028073747283899
9.3583,27.2057,1.1245,6.3213,6.2904,-3.7657,-1.5632,2.6163,0.775,0.8019346734530892,-0.2356790731514353,0.0522428346343147
10.9287,31.9702,1.3713,6.5135,3.2292,-3.9278,-6.6476,3.9056,0.75,0.4612181470881379,-0.1392339672717256,0.0196540999755108
7.6374,27.6461,1.2469,6.52887188,8.2948,-5.0833,-6.538,3.966,0.85,0.6985190163815338,-0.1960787674876752,0.0810726699054895
9.4558,36.4946,1.2074,6.23811046,7.0124,-5.8462,-5.1036,2.0937,0.85,0.5298124204949264,-0.2246259992912914,0.0243976808194776
10.3859,36.9459,1.155,6.3037,8.7381,-4.9611,-4.0806,2.97,0.825,0.6847279488613252,-0.2366205369423101,0.0639992818568356
10.9425,27.4866,1.2438,6.100648199999999,6.6906,-5.6637,-1.7806,0.3022,0.85,0.4362035804603903,-0.2221356144847809,0.0226954534009553
7.8828,33.7295,1.3808,6.4052,4.7737,-3.2992,-4.7752,0.8549,0.8,0.3478398158336502,-0.1639625629624626,0.0166672949137068
9.9826,33.7105,1.0079,6.3706,3.4917,-6.2065,-5.0054,0.0932,0.825,-0.1541512794505169,0.0470262675291306,0.0168756775479304
8.5473,25.9162,1.1912,6.3392,6.7323,-6.7823,-2.2268,2.9495,0.8,0.638186353946329,-0.1846227903369026,0.0310589651053838
7.6194,36.8022,1.1165,6.29620026,8.2108,-5.6514,-4.4831,0.9809,0.85,0.5274658476313502,-0.2241122948960354,0.0251457501470397
9.6993,31.4753,1.0874,6.1757,8.9016,-3.3091,-5.7111,3.1243,0.8,0.746140293060873,-0.172612580585018,0.0901357718244191
8.1826,36.788,1.1904,6.3381,8.85,-5.0957,-6.5451,3.3389,0.75,0.7532581915873287,-0.2438035767196421,0.0471941318595607
9.5148,35.6949,1.3904,6.1824,5.2376,-6.2823,-1.5903,0.8903,0.825,0.2213509684870651,-0.1329035828620604,0.0128003488244342
8.8367,33.4047,1.0454,6.1583,8.0703,-4.6488,-2.9566,0.5253,0.775,0.568578029683967,-0.2119321797046423,0.0253735305948813
10.924,31.9532,1.3935,6.1749,8.8853,-3.7215,-5.1713,3.2727,0.8,0.7309927667348602,-0.2687572224369077,0.0890660184362569
7.7808,37.1754,1.2245,6.4021,6.3539,-3.1407,-3.3781,2.9385,0.75,0.6845974707946401,-0.2703808787078033,0.040055059597226
8.333,31.8876,1.2897,6.3448,6.509,-6.1537,-1.8885,3.0363,0.75,0.5727925545481611,-0.2073261125724041,0.0262580565082973
10.9314,27.2583,1.2071,6.2304,7.7065,-3.1604,-4.2338,2.0045,0.8,0.7370952215857663,-0.2699324105288262,0.0665601172768149
8.4709,37.1098,1.2216,6.4337946,6.083,-3.0737,-3.9097,0.1155,0.85,0.4429687065960762,-0.2530685643810221,0.0201468939108481
9.4869,37.4234,1.1524,6.2603,8.1619,-4.7575,-2.9785,0.1508,0.75,0.4831731354311336,-0.2585095018997297,0.0204745307152484
9.1692,28.2289,1.2729,6.4442,4.0352,-6.3072,-2.6376,0.6188,0.775,0.0508096349018484,-0.046050963388568,0.0117896644160358
9.9897,33.0052,1.2461,6.2339,3.7423,-5.3739,-6.802,0.0355,0.825,-0.0771101550945064,0.0468390775045759,0.0154431394200456
8.7971,33.8254,1.1294,6.31485656,5.5509,-6.8037,-4.1665,2.4716,0.85,0.3661587440567737,-0.1194674622030702,0.0170504860286154
9.9953,35.3519,1.2398,6.3881,4.5363,-5.6923,-1.8155,1.1669,0.8,0.2196393420938258,-0.1277152027932581,0.0131201496252847
9.4695,35.27,1.0253,6.35526034,4.7687,-5.7843,-2.5135,1.6441,0.75,0.2608361397546774,-0.0916679932133473,0.0142754279976717
10.5388,33.4607,1.1175,6.39962906,6.3912,-3.4755,-4.4911,2.8076,0.75,0.7206960721439901,-0.2489354169553204,0.0364775803979503
10.8203,28.2704,1.1715,6.2932,7.9901,-4.8802,-3.3335,1.7299,0.8,0.6889201576900642,-0.2854527992033743,0.0459794377363769
8.8293,33.6202,1.2743,6.2206,6.8153,-6.1954,-3.4948,0.8613,0.775,0.340371711482957,-0.1580576733551229,0.0159143855206673
10.6199,35.214,1.3376,6.4712,5.2272,-3.3635,-2.5348,3.4255,0.825,0.6820802260495035,-0.3204355658387677,0.048906050883155
10.4354,30.5045,1.0053,6.2926,7.9947,-3.5307,-2.7542,1.2316,0.775,0.8001967503879296,-0.2142795121899724,0.0491779747692893
8.4576,26.9492,1.2068,6.4737,6.1794,-3.3657,-2.4526,0.6068,0.8,0.5798643968307963,-0.22927232999753,0.0271769334930119
7.9087,35.9064,1.1945,6.401188619999999,6.3665,-6.0993,-7.013,0.9341,0.85,0.2466876430609709,-0.097515252698903,0.0148646167116991
9.1138,31.2678,1.2093,6.3491,4.7763,-6.1667,-6.3071,1.8939,0.825,0.2198581970326184,-0.0594824489778081,0.0143079611959822
