AR,D_f,Lambda_c_4,alpha,mac,mach,twist_r,twist_t,Cd,Cf,Cl,Cm
9.6868,6.4839926,25.8103,2.9085,8.073365,0.85,3.2285,-7.4761,0.015095533,0.008272878,0.20460826,-0.048221644
8.2292,6.431727,34.2333,1.2868,7.993636,0.85,5.3276,-1.3672,0.020193959,0.00856449,0.43524688,-0.21216652
8.6233,6.1289287,37.1543,1.9855,7.504826,0.85,8.7315,-5.6425,0.026670083,0.008444566,0.53216743,-0.15392578
9.0253,6.436723,30.9481,1.8371,8.119726,0.85,5.4435,-2.0454,0.022362106,0.0083119515,0.4690987,-0.2143925
10.8081,6.2105083,25.0128,0.407,7.069533,0.85,5.0447,-3.6422,0.016394887,0.008472655,0.27283606,-0.12703352
10.9311,6.349431,29.0902,0.9366,7.539803,0.85,3.2699,-6.0215,0.013395365,0.0083388,0.08911116,-0.040047497
7.5789,6.1939754,28.0577,2.8468,8.326302,0.85,4.7736,-1.6547,0.046366073,0.007949524,0.5911975,-0.19401897
7.5516,6.348298,26.5913,1.6471,8.335293,0.85,4.1135,-6.269,0.022304062,0.008407245,0.40334597,-0.13385533
10.6136,6.5391893,26.8189,0.1413,7.347501,0.85,8.5832,-0.7424,0.034121715,0.008181693,0.49584472,-0.23775409
9.1285,6.113432,33.9852,1.4024,7.47947,0.85,3.4959,-4.7745,0.012621158,0.008560682,0.16796976,-0.08104604
10.9116,6.125761,36.8398,0.3388,6.455868,0.85,3.1404,-3.0857,0.012829825,0.008930556,0.15799245,-0.1087175
8.6542,6.111959,27.8448,2.5615,8.449592,0.85,7.366,1.2973,0.08498856,0.007202426,0.70393646,-0.24747795
7.5213,6.2344937,26.4153,1.3302,8.43162,0.85,6.1796,-4.3903,0.03587435,0.007969183,0.50014836,-0.17128427
8.2484,6.15285,26.9935,2.1165,8.325731,0.85,4.8574,-2.5621,0.024888875,0.008144005,0.45825252,-0.17440012
7.7014,6.35779,28.6621,2.1007,9.224757,0.85,7.4602,-1.3769,0.038603004,0.007527454,0.5293132,-0.21054819
9.6509,6.506426,35.7008,1.1251,7.064233,0.85,7.3089,-1.9374,0.035680305,0.008656907,0.6399558,-0.26072994
8.753,6.180036,34.4005,3.0669,8.596561,0.85,5.1013,-3.6886,0.024117328,0.007963572,0.5277093,-0.22453326
10.1667,6.390396,25.6972,2.8739,8.020634,0.85,7.9748,-4.7042,0.04744351,0.0075450423,0.5364647,-0.18037592
9.5478,6.2319613,29.4406,2.6271,7.440557,0.85,4.6402,-6.0648,0.01633842,0.008516544,0.33412904,-0.09903394
9.4536,6.5507336,36.2968,2.6055,8.34907,0.85,6.4027,-4.2362,0.024571927,0.008124488,0.52576673,-0.23939715
9.1651,6.388595,37.1715,1.7722,7.007053,0.85,6.9776,-4.2726,0.021400684,0.008895034,0.48267108,-0.120536216
8.4559,6.132459,30.4389,0.6466,8.689716,0.85,7.321,-5.4974,0.016831918,0.008082718,0.3313469,-0.13431057
7.9261,6.4062357,35.2928,3.6634,8.324443,0.85,5.5544,0.2938,0.065429926,0.007776991,0.7086362,-0.24737747
8.9205,6.2843103,31.0651,2.7248,7.144486,0.85,8.6808,1.1192,0.0887868,0.00787334,0.7375226,-0.14834021
8.1081,6.206203,28.5328,2.3149,8.554631,0.85,7.4585,-0.1094,0.05817461,0.0075193876,0.6270021,-0.23402756
10.532,6.259594,34.4993,3.3121,7.598684,0.85,8.0661,-5.8581,0.041247766,0.0077994685,0.5974521,-0.23958941
7.5117,6.2085476,35.9989,3.841,8.084625,0.85,6.6112,-4.6902,0.035923228,0.008242296,0.6310579,-0.188671
10.4495,6.5442286,25.2444,1.8187,7.037086,0.85,8.6063,-1.8999,0.0727175,0.00808804,0.6586565,-0.20125659
8.0259,6.3886843,31.9988,0.3469,7.837132,0.85,8.2825,0.9862,0.053738266,0.008292009,0.67524016,-0.25811896
8.0042,6.1347475,28.7363,3.1728,8.057962,0.85,3.1867,-5.0168,0.020351896,0.008369647,0.41607067,-0.13057354
10.3733,6.4334974,34.8263,1.4172,6.630963,0.85,5.7336,-0.8395,0.032007582,0.008805951,0.61493134,-0.23375122
8.6576,6.2244987,27.561,0.2191,7.503588,0.85,7.0338,-0.1759,0.03553494,0.008387283,0.5506558,-0.2140846
9.0762,6.5202894,30.3253,1.9133,7.227984,0.85,5.9265,-6.3509,0.018416433,0.008867324,0.37575686,-0.09497367
7.9935,6.2237644,31.6179,0.1871,8.726842,0.85,5.2015,-3.0649,0.012663784,0.008179581,0.1707849,-0.11019216
10.9537,6.4212036,33.1899,0.7524,7.602818,0.85,8.7912,-4.1884,0.025748368,0.008112128,0.4873373,-0.23126073
8.8525,6.3985214,36.6812,1.9537,7.460123,0.85,4.7564,-6.7393,0.013546434,0.00879157,0.19612126,-0.052624173
10.5561,6.3281307,30.0449,0.0798,7.867122,0.85,7.7822,0.8744,0.03949134,0.007826313,0.576486,-0.29819128
10.064,6.3669825,33.9457,1.5828,7.23917,0.85,3.9881,-3.562,0.013928387,0.008705095,0.25257435,-0.12878807
9.9301,6.468689,30.137,2.859,6.796589,0.85,6.1251,-2.8125,0.029473508,0.00870009,0.515477,-0.14823149
8.3129,6.2172112,26.0289,2.5572,7.590475,0.85,8.55,-0.7718,0.058432084,0.008023976,0.6183638,-0.16911834
7.6306,6.543246,31.2533,1.1676,8.077422,0.85,5.1974,-5.4743,0.013827391,0.00872068,0.19340165,-0.08341045
8.4409,6.3776326,27.612,0.9522,8.329524,0.85,3.395,-9.4343,0.021015555,0.0081012305,-0.039199863,0.02515277
7.8109,6.2378716,35.5604,1.9634,8.58026,0.85,8.4514,-2.6559,0.03689494,0.007935274,0.6238051,-0.26389018
7.8176,6.1422787,27.8215,1.3495,8.416627,0.85,7.0459,-2.8798,0.03512831,0.007865112,0.5137642,-0.19434305
7.7146,6.5518665,34.9024,1.0075,7.971482,0.85,8.3817,-2.8369,0.031033408,0.00862378,0.5835787,-0.22532052
10.5386,6.530861,29.3113,0.3171,7.47451,0.85,3.8979,-8.4935,0.022147743,0.008277539,-0.08816067,0.058421645
7.624,6.183056,32.753,2.9253,7.828776,0.85,3.1333,-6.5142,0.015266218,0.008682504,0.282527,-0.06768947
7.9837,6.4924636,27.2351,0.2781,8.237081,0.85,5.9058,-0.9885,0.024427775,0.008460214,0.433891,-0.20049024
10.8013,6.509352,30.5687,0.3723,6.924546,0.85,7.4073,2.6425,0.053489283,0.008289667,0.65659386,-0.30036384
8.0609,6.5034084,33.6653,2.5011,8.675114,0.85,3.5864,-7.9809,0.014382364,0.008360532,0.23236753,-0.074205205
9.3484,6.1581817,34.0746,3.7634,7.363607,0.85,8.4287,-3.4671,0.05603071,0.007861784,0.6668807,-0.21180211
7.6583,6.3454103,36.2035,2.179,8.552109,0.85,8.7431,-1.9211,0.056712933,0.007796903,0.6921872,-0.2615538
8.7872,6.419355,29.7827,2.5281,8.294764,0.85,5.6255,-1.1546,0.048821643,0.0077802497,0.60932076,-0.24192236
9.8584,6.291311,25.7558,0.7074,7.82622,0.85,6.7614,-3.3951,0.028526574,0.007944884,0.42610675,-0.18149276
9.7905,6.492029,37.4532,0.7753,7.652354,0.85,3.2051,-6.195,0.012262275,0.008598369,0.09331687,-0.048025295
8.0136,6.269111,32.8297,1.0856,8.502358,0.85,4.4099,-5.4269,0.013667971,0.008314401,0.22231932,-0.10330786
10.3889,6.2624335,26.3657,1.8909,7.287688,0.85,5.6977,-4.8768,0.02400014,0.00819413,0.38357738,-0.14134517
10.8458,6.297889,30.0043,3.2953,7.355386,0.85,8.038,0.7614,0.08969735,0.007385524,0.7217233,-0.25691473
10.9688,6.2015295,37.4694,3.397,6.728036,0.85,4.9417,-6.489,0.026246632,0.008576964,0.54576665,-0.15487103
8.3558,6.477305,36.4167,2.5466,7.453984,0.85,8.1967,-1.0635,0.050130818,0.008369616,0.7010386,-0.20230165
7.6509,6.1309986,28.9576,1.9372,8.630886,0.85,4.5853,-4.3873,0.027197044,0.008002883,0.48567966,-0.1781055
9.5985,6.4803324,29.5626,3.6187,8.001046,0.85,4.1323,-2.7223,0.04015447,0.007929521,0.5651163,-0.22201535
10.2482,6.352596,28.163,2.3531,6.779167,0.85,7.8722,-2.6439,0.07341299,0.008151045,0.68914855,-0.16294692
8.4803,6.215436,29.6252,0.2027,7.880114,0.85,4.3912,-6.2622,0.013498336,0.008459854,0.1486005,-0.07378084
8.2646,6.1362414,25.2602,3.9493,8.035746,0.85,5.7519,-6.3516,0.04780888,0.0077939956,0.54488057,-0.13609311
8.7682,6.50782,33.5247,2.9712,8.401816,0.85,7.923,-2.019,0.07157011,0.0075090975,0.6988736,-0.2650581
8.1303,6.2619433,27.0885,0.8309,8.745952,0.85,7.2163,-3.9897,0.0236145,0.008086776,0.43046913,-0.17001991
8.2361,6.105492,34.5032,2.4159,8.83352,0.85,7.6146,-2.0614,0.057182394,0.0073204166,0.6605043,-0.267749
10.5825,6.3048897,25.9382,2.2296,7.290399,0.85,5.6073,-4.2881,0.024448607,0.008165205,0.3783245,-0.143352
9.5752,6.1165385,32.1939,0.6148,7.205863,0.85,7.7123,0.7768,0.042744752,0.008227644,0.6421674,-0.2722235
9.4043,6.253089,31.1977,2.0745,8.2787,0.85,4.5178,-5.9422,0.018554494,0.008139376,0.40147746,-0.15452977
7.7469,6.148715,37.2402,2.022,8.653773,0.85,7.1436,-4.7339,0.02724555,0.008053127,0.5445737,-0.22297661
7.8556,6.16238,28.4273,1.5316,7.747078,0.85,8.127,2.6355,0.07695962,0.007887602,0.7013143,-0.20125283
9.8728,6.3687706,30.8397,1.1509,7.727681,0.85,7.0718,-3.983,0.02096624,0.008272972,0.43287632,-0.18760395
10.7268,6.3841352,27.1645,3.8324,6.941176,0.85,8.3597,2.9973,0.13139573,0.0073627,0.7969854,-0.19656521
10.2935,6.34158,28.88,2.3876,7.417184,0.85,6.4967,-2.1259,0.037922956,0.008037399,0.54810846,-0.22867359
8.6948,6.4251385,29.969,1.922,7.329476,0.85,5.9808,-1.5728,0.042023044,0.0085165985,0.62078995,-0.18781085
10.9192,6.2409043,25.2923,0.7048,7.155214,0.85,4.4968,-8.5402,0.023820518,0.008192892,-0.051986285,0.049292874
9.6149,6.1193323,27.4834,3.6384,7.369884,0.85,8.1774,1.1879,0.11491781,0.0073210583,0.7795879,-0.20409249
8.5496,6.3263426,32.9126,1.2079,8.079546,0.85,5.592,-1.7177,0.019657146,0.008403664,0.42874062,-0.20905334
10.2751,6.4989557,33.1353,0.9262,6.711979,0.85,5.7808,-2.284,0.015146344,0.009052054,0.29610926,-0.13390328
10.0961,6.486393,32.1245,3.9796,7.496616,0.85,8.8262,3.2976,0.13012542,0.007102874,0.77441406,-0.23072167
10.4158,6.256386,32.0095,1.7358,7.823148,0.85,4.872,-5.7939,0.024359595,0.0080939075,0.4846493,-0.20231771
10.4797,6.1155376,26.1316,1.3615,7.86867,0.85,4.4534,-2.0168,0.030889753,0.007771871,0.46647385,-0.20709088
10.1751,6.4154863,31.329,0.6048,6.71999,0.85,6.8798,-4.9997,0.019027794,0.008931271,0.38929045,-0.10824304
10.5606,6.295418,35.4192,2.7345,6.689605,0.85,4.8148,-6.0914,0.02099001,0.008794591,0.46440017,-0.111745834
9.0052,6.1880774,31.4439,0.058,7.550863,0.85,3.6277,-7.398,0.023551868,0.008194247,-0.17965482,0.062260248
10.2867,6.144979,35.379,2.5135,7.926016,0.85,5.3717,0.3331,0.046991874,0.007599362,0.65216494,-0.31455654
10.8511,6.409116,32.2085,1.0446,6.712049,0.85,4.0161,-4.2152,0.013272481,0.008907679,0.17569447,-0.08719668
8.1609,6.255606,31.6668,2.2057,7.934141,0.85,6.7015,-2.0575,0.05231609,0.007991514,0.6511447,-0.22371326
8.5076,6.3375006,37.1096,1.2974,7.499534,0.85,7.742,-1.9176,0.043448146,0.008410531,0.6762295,-0.24607173
10.6297,6.4300175,26.6435,3.0843,7.196989,0.85,6.2749,-1.6538,0.045374088,0.008075158,0.55949986,-0.20571962
10.7108,6.159162,28.1966,3.4288,6.942001,0.85,8.5267,0.7037,0.10261379,0.0074870405,0.7538408,-0.20858474
8.8558,6.1476636,32.2677,0.1746,7.740757,0.85,7.4943,-6.1108,0.0151817985,0.00849781,0.2587334,-0.09969539
8.2017,6.5501366,25.4877,0.7214,8.955851,0.85,4.2836,-9.0293,0.022113752,0.007934755,-0.020497652,0.008478602
9.9244,6.265748,36.4584,1.636,7.476196,0.85,4.6966,-4.6127,0.01416809,0.00855093,0.2756316,-0.12844883
8.4219,6.3357224,28.592,1.5651,8.53464,0.85,6.8348,-5.9696,0.023625037,0.007935826,0.40282843,-0.15061577
10.0317,6.1336555,33.6972,2.8822,7.887352,0.85,6.0291,-3.1913,0.04818287,0.0076159285,0.63480526,-0.27107885
10.3185,6.2784176,28.7689,1.1414,7.976062,0.85,8.8514,0.2684,0.045194555,0.007586584,0.5718176,-0.26683658
8.9625,6.2138305,28.0992,2.1313,7.192149,0.85,3.0697,-8.0008,0.013877701,0.00871472,0.10642095,-0.0084150415
8.6402,6.3693295,26.2779,2.2546,7.293876,0.85,4.154,-9.5198,0.016395956,0.008732509,0.10367165,0.008950877
8.339,6.4017243,33.7963,1.994,7.830432,0.85,4.7197,-2.061,0.02160602,0.0085914545,0.47373277,-0.20506749
8.5947,6.2496495,25.0833,3.4149,7.771345,0.85,8.7796,-2.1094,0.09489309,0.0075936043,0.728885,-0.18085214
9.6761,6.5260396,35.6277,2.152,8.100561,0.85,3.5687,-7.1088,0.014060646,0.008422639,0.24126536,-0.08928934
8.7372,6.403868,26.763,3.9955,7.80708,0.85,3.6691,-8.9277,0.019230641,0.008491619,0.35189515,-0.06392374
7.6661,6.457043,29.7241,1.3347,8.439032,0.85,3.5408,-7.6111,0.013833052,0.008390193,0.044241823,-0.022450086
8.4703,6.4501243,26.3318,3.3751,7.323932,0.85,3.0289,-3.6416,0.031975478,0.008669303,0.49828056,-0.10991033
10.8218,6.204227,29.2911,0.094,6.769674,0.85,3.2425,-8.1623,0.034943298,0.008164015,-0.23630871,0.08109214
10.4642,6.411186,35.8226,2.9449,6.607722,0.85,5.1285,-2.5521,0.037962727,0.008668004,0.66339296,-0.19715896
9.0588,6.4787426,27.2867,0.8856,7.38425,0.85,3.443,-3.8036,0.0163061,0.008759202,0.28658852,-0.12711807
10.3394,6.4855266,30.6711,1.6135,6.799591,0.85,6.8518,-2.0963,0.033535246,0.008619251,0.57814693,-0.21218714
9.2142,6.275469,28.9734,0.0198,8.265792,0.85,5.8394,-5.8482,0.014563175,0.008212589,0.2251795,-0.10336122
9.4867,6.535811,36.2156,2.0275,7.530147,0.85,3.645,-2.3726,0.017354818,0.008710461,0.38611782,-0.20255888
8.9248,6.1971097,25.5786,3.1093,8.46984,0.85,8.3765,-2.1969,0.081759945,0.0071649365,0.6837148,-0.21128896
10.1569,6.4750085,36.5649,0.7613,7.704001,0.85,5.7116,-1.8027,0.017294176,0.008495023,0.40088257,-0.23953919
8.7832,6.3152504,29.1673,3.3215,8.433808,0.85,5.1401,-1.4999,0.05459692,0.007578725,0.6202432,-0.23081316
10.7873,6.4138656,35.0791,0.5642,7.381034,0.85,3.7592,-8.5149,0.017587634,0.008315701,-0.10416479,0.091252744
7.7683,6.2471175,33.7857,3.2371,7.679219,0.85,4.5512,-1.8363,0.042532425,0.008421081,0.6577336,-0.179734
9.8967,6.244796,33.2431,3.1587,7.150864,0.85,6.1582,-0.2874,0.05944898,0.0079127075,0.6759281,-0.23331794
9.4386,6.22793,32.9717,3.7377,7.918406,0.85,5.7716,-0.7179,0.07383028,0.007428905,0.6983957,-0.25445887
9.1964,6.4412293,32.316,0.0111,8.266973,0.85,4.0553,-3.2922,0.012680746,0.008333684,0.15892039,-0.11391385
8.3173,6.2302794,27.7449,1.2138,7.793939,0.85,7.1862,0.9788,0.049307995,0.008057169,0.6026228,-0.22340584
9.3965,6.2461596,27.328,0.2517,7.841532,0.85,6.2889,-4.7232,0.021588542,0.008251829,0.39634833,-0.16585578
9.4773,6.454577,30.3474,1.8475,7.556902,0.85,4.07,-3.3897,0.021845069,0.008537797,0.4635968,-0.19712833
9.8305,6.273254,26.4472,1.2494,8.03358,0.85,6.9056,-4.5158,0.026375014,0.0078247255,0.40097472,-0.16382955
9.2283,6.5000277,33.3159,3.5637,8.24028,0.85,4.9368,-6.072,0.026697028,0.008091993,0.52060807,-0.19501948
8.1761,6.4626946,36.2618,2.4555,8.2833,0.85,3.3423,-4.6474,0.016790312,0.008511774,0.35329512,-0.15356521
8.5024,6.1234474,36.6626,2.7698,7.296303,0.85,6.7296,-3.6801,0.028212612,0.008571649,0.5809316,-0.14275432
8.056,6.5194483,34.544,2.9791,7.609102,0.85,6.3749,-1.8093,0.030632704,0.008687496,0.5901191,-0.19108193
10.1181,6.402499,27.76,3.6401,7.393166,0.85,5.5683,-4.4375,0.059530247,0.007938456,0.6311173,-0.1938593
9.4271,6.444709,30.5847,3.1846,7.779927,0.85,4.3686,-3.9238,0.039334547,0.008091241,0.58264536,-0.21932286
9.9574,6.513289,35.228,2.7504,7.621543,0.85,8.863,-0.2055,0.07493468,0.0076165656,0.69812244,-0.2690212
7.8999,6.1601987,29.9244,0.4806,7.706962,0.85,7.6268,-0.0188,0.04550456,0.008317585,0.6302944,-0.21030617
9.2793,6.310993,28.849,0.9898,8.379165,0.85,6.5198,-0.938,0.03120049,0.007833682,0.51256937,-0.23621365
8.6871,6.2711964,26.9531,1.5935,7.288996,0.85,5.3084,-3.8696,0.024781816,0.008610788,0.44984314,-0.12987486
10.0676,6.3186083,28.237,0.3228,7.011591,0.85,4.4316,-3.2918,0.013643972,0.008729782,0.13784924,-0.09234133
8.9866,6.4958596,26.7447,3.2436,7.258735,0.85,7.2618,0.7009,0.08271741,0.008077612,0.708345,-0.1693004
10.8294,6.423129,28.3262,3.0479,6.684752,0.85,7.3965,-1.3851,0.08399746,0.0080339955,0.7189565,-0.18086106
9.3317,6.4459233,27.6461,3.688,8.204436,0.85,6.0186,0.679,0.08704491,0.007347136,0.7075018,-0.23766233
9.1893,6.2908154,32.7474,1.4746,8.358784,0.85,7.9463,-2.4309,0.03387693,0.007770838,0.56593055,-0.26337868
9.7807,6.4722857,36.7355,0.3881,7.682246,0.85,8.886,-3.4194,0.028054787,0.008395711,0.5584987,-0.27241513
9.002,6.4659967,27.0029,0.3862,7.739953,0.85,5.0656,-5.3643,0.01428554,0.008547512,0.16855434,-0.08381944
10.43,6.144618,31.8273,0.5893,7.355271,0.85,7.1235,-5.3854,0.020525923,0.0083272625,0.41699702,-0.16637868
9.3767,6.165657,30.466,0.5481,6.955367,0.85,7.5356,-3.1401,0.027170697,0.008652179,0.52138174,-0.1551045
9.3841,6.3412905,34.0061,1.6711,7.975751,0.85,6.6246,-2.0214,0.032967377,0.008088307,0.5988621,-0.2850971
8.3482,6.329454,32.1364,0.6271,8.608483,0.85,6.2152,-1.9613,0.01717129,0.008222007,0.35436532,-0.18321745
7.6136,6.1872497,36.4575,2.8289,8.378328,0.85,5.8471,-5.1153,0.021654794,0.008330069,0.47269955,-0.1700331
10.521,6.370795,28.3837,1.4803,7.844095,0.85,7.7646,0.1777,0.04762639,0.0076630306,0.58155423,-0.26502734
9.8454,6.140369,31.3657,1.5405,6.768284,0.85,6.25,-0.7599,0.03755413,0.008525018,0.62322557,-0.19151127
9.0636,6.189124,27.8935,0.3028,8.306754,0.85,8.9723,-2.9001,0.031775687,0.00774032,0.47352555,-0.20751294
9.2675,6.2127867,35.0121,2.4813,7.084571,0.85,8.3092,-0.4103,0.047532737,0.008182236,0.6678475,-0.21491115
7.6033,6.2851815,30.1205,2.6502,8.125047,0.85,6.2364,-2.2412,0.052629445,0.008024646,0.6372438,-0.19855206
9.769,6.1019664,36.3503,1.8057,7.539812,0.85,8.3312,-0.9191,0.044579305,0.007881351,0.6680139,-0.3031192
10.8777,6.5050645,33.3338,2.9478,6.860352,0.85,5.2534,-8.3596,0.018607384,0.008793194,0.36997512,-0.06392822
9.302,6.307968,33.8953,2.7187,7.178323,0.85,6.1142,-5.565,0.0291821,0.008572155,0.5653098,-0.15698476
9.2584,6.3164163,25.354,1.8625,7.163679,0.85,3.5096,-8.1047,0.016035624,0.008657036,0.07522868,-0.001791387
10.2311,6.1983314,30.516,1.0291,7.737345,0.85,4.0203,-3.7205,0.01297585,0.008290293,0.18767823,-0.105063744
8.9006,6.395278,26.2488,3.5212,7.484734,0.85,4.5389,-4.3504,0.029796572,0.008392053,0.44994006,-0.12774673
10.1908,6.104166,30.3868,3.3663,8.001075,0.85,4.5707,-3.268,0.039354518,0.0076245377,0.566264,-0.23763177
7.9161,6.1717834,32.3554,3.8778,7.946069,0.85,5.3942,-6.9454,0.030471684,0.008213821,0.52062064,-0.13886558
8.2762,6.5137334,34.9215,1.3911,8.331124,0.85,4.6004,-7.8183,0.0138957575,0.008491492,0.18811598,-0.06624423
10.8684,6.3750467,34.3501,1.6609,7.084475,0.85,4.3168,-4.6048,0.016305411,0.0086534945,0.36580348,-0.16393983
7.8498,6.382629,34.8499,3.4878,7.896476,0.85,5.9615,-5.285,0.024436146,0.0085833045,0.5280338,-0.15171494
8.9395,6.1784105,25.429,3.8873,8.325772,0.85,7.6475,-4.1825,0.060526524,0.007349215,0.60426694,-0.17841695
8.0887,6.4346275,32.4874,1.4571,8.482951,0.85,3.8373,-5.4508,0.015683642,0.008394631,0.30271572,-0.13079649
9.6349,6.3941503,34.5951,2.3367,7.660918,0.85,3.1007,-9.3174,0.013566402,0.008476287,0.022259172,0.04352433
10.0542,6.3124156,25.4163,3.0168,7.959501,0.85,6.6409,-4.7807,0.04146432,0.007638072,0.5037199,-0.16902676
8.8183,6.1677322,35.5155,2.0008,8.080395,0.85,6.0898,0.1578,0.037277147,0.0079762675,0.62827295,-0.30928785
10.0161,6.2724156,35.7183,1.1045,7.07671,0.85,4.9144,-8.3506,0.01354163,0.00868652,0.061439235,0.021734904
8.3995,6.2259183,26.1,1.5151,8.664938,0.85,7.9857,2.1079,0.07788321,0.007274702,0.67247224,-0.24482624
7.9638,6.3175387,27.7041,2.2178,8.676735,0.85,4.4711,-2.6225,0.036757026,0.007845384,0.53359383,-0.19765766
10.6413,6.288954,27.9947,2.1868,7.177043,0.85,3.9654,-2.9367,0.024246775,0.008369121,0.4621796,-0.193484
7.9736,6.106719,36.9961,2.6835,8.355741,0.85,7.346,-0.1681,0.061901547,0.0075661386,0.70231545,-0.25979245
10.8863,6.1952024,37.3318,0.1679,6.474372,0.85,8.4987,0.7689,0.037101295,0.00858366,0.6593851,-0.27325463
9.0318,6.155944,25.1572,1.7233,7.051926,0.85,4.795,-5.2352,0.016692147,0.008727407,0.29504433,-0.07174758
8.9473,6.279281,36.0898,1.0183,7.587324,0.85,8.9993,-3.8736,0.027814431,0.008448732,0.5561743,-0.21991841
9.46,6.1907625,32.0574,3.256,6.921735,0.85,4.0805,-10.1865,0.015600776,0.008829166,0.2250153,0.028661557
9.6697,6.203175,26.175,2.9943,7.669792,0.85,3.7977,-7.2477,0.015530462,0.00832111,0.2583223,-0.061589073
8.5152,6.3212876,35.7513,0.4602,7.757218,0.85,6.4614,-1.4923,0.020239681,0.008600123,0.45088136,-0.22427376
7.7222,6.2298274,29.8733,3.2105,8.419332,0.85,3.9379,-8.8186,0.01706959,0.008334868,0.31839836,-0.07701174
8.7273,6.1543007,26.0778,1.4439,7.563043,0.85,4.2099,-5.6548,0.0140522905,0.008493819,0.16161455,-0.061665367
9.1744,6.1102977,28.668,3.5034,8.072262,0.85,5.47,-4.0516,0.04540491,0.0076524373,0.5754945,-0.20213795
7.7878,6.1389008,31.1333,2.7986,7.871112,0.85,8.6556,-2.5978,0.051062245,0.007987663,0.629078,-0.18544114
8.8374,6.4125247,31.0103,2.4402,8.622309,0.85,8.5662,0.1125,0.07722178,0.007253354,0.6953959,-0.26811022
10.5946,6.174448,30.6476,3.8661,6.527048,0.85,3.6817,-6.7861,0.022762323,0.0087369755,0.4288651,-0.05449268
10.1396,6.2499394,36.7851,3.4632,6.797237,0.85,6.3869,-5.4441,0.03350051,0.00853645,0.61727756,-0.14538069
9.5093,6.166145,36.15,2.7795,7.647637,0.85,5.005,-8.9226,0.015442304,0.008438255,0.27591985,-0.054626413
8.371,6.3257174,25.8775,0.5322,7.623651,0.85,5.9428,-7.774,0.01610704,0.008568667,0.12178152,-0.041334547
10.9881,6.416421,31.4599,1.6892,6.753539,0.85,4.8874,-4.295,0.016281959,0.008822686,0.34693167,-0.13176619
9.731,6.3604064,31.6311,1.7136,8.085117,0.85,6.3551,-3.5148,0.021000031,0.008204942,0.46271655,-0.20505102
10.7327,6.2005944,33.0976,3.011,7.175232,0.85,5.5109,-2.6528,0.033102393,0.008144885,0.5899768,-0.26633555
9.5598,6.39304,34.1092,3.702,7.687593,0.85,6.197,-2.2499,0.053783923,0.007838654,0.66091967,-0.25631905
9.5339,6.2406554,34.7351,0.821,7.06548,0.85,5.0868,-2.9115,0.017988095,0.008769421,0.40505046,-0.17306516
9.9445,6.3513284,31.8742,0.0365,7.770739,0.85,4.1784,-3.5583,0.01291481,0.008347494,0.017353937,-0.049063142
10.0216,6.169815,37.2728,3.7585,6.698411,0.85,8.2083,-0.7717,0.0674611,0.007863427,0.67804164,-0.08954157
10.5044,6.292794,34.2702,2.1711,6.926916,0.85,3.7061,-6.975,0.01570203,0.008757015,0.31708667,-0.08843239
8.5345,6.363236,32.5955,3.1411,7.427256,0.85,8.0821,0.6358,0.09551857,0.0077664196,0.7516944,-0.16541612
10.0032,6.4672236,35.612,0.9704,7.94774,0.85,6.8158,-2.0804,0.017318428,0.008392229,0.40057668,-0.22129469
8.669,6.397173,30.7207,0.9089,8.017488,0.85,7.2495,-1.0432,0.021829654,0.008417106,0.4534579,-0.21545771
7.543,6.3319077,25.5372,0.6923,8.974515,0.85,6.6692,0.3427,0.037527867,0.007771497,0.5065114,-0.20579936
8.709,6.282728,29.5005,1.2797,7.303695,0.85,6.8916,0.8264,0.05224273,0.008331051,0.65526205,-0.20196554
9.0402,6.5378966,32.3778,3.7749,7.572686,0.85,8.0575,-2.1426,0.06977616,0.007908212,0.69555056,-0.21508783
8.0749,6.4427657,29.8849,0.0462,8.111906,0.85,4.2539,-2.5853,0.013051069,0.008533414,0.11131926,-0.098230205
9.1437,6.464785,27.4357,2.3816,7.904175,0.85,3.7679,-2.9293,0.030459965,0.008218786,0.5006167,-0.19231226
7.8757,6.1826367,30.9782,3.2899,7.969488,0.85,4.3373,-4.5689,0.0182929,0.008504393,0.3843834,-0.11886936
10.4977,6.5407233,34.4169,0.8667,7.533907,0.85,4.7321,-4.6184,0.014430907,0.00859105,0.27401182,-0.14138396
10.2207,6.533586,29.8054,2.0838,7.014964,0.85,8.2682,-2.7575,0.044668436,0.008316415,0.5959584,-0.21136175
10.3696,6.4190245,31.1118,3.6763,7.01153,0.85,8.2351,0.5189,0.088418,0.0077005615,0.72585803,-0.20859393
8.2999,6.275969,32.6648,3.9401,7.873878,0.85,5.8129,-4.6863,0.03162254,0.008208419,0.54491043,-0.17833309
9.8808,6.1216288,36.5102,2.4745,7.965095,0.85,8.7066,2.6118,0.07901811,0.007121027,0.6935152,-0.28924638
